# Mean DMX value = +2.634809e-05 
# Uncertainty in average DM = 8.82730e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
58530.4745 -4.3021242e-05 5.284e-05 58530.4169 58530.5320 DMX_0212 
58537.4861 -2.1215577e-04 2.566e-05 58537.4292 58537.5430 DMX_0213 
58542.4547 -1.4498130e-04 4.062e-05 58542.3919 58542.5176 DMX_0214 
58545.4271 -9.0762802e-05 5.018e-05 58545.3689 58545.4852 DMX_0215 
58549.4608 -1.4637575e-04 3.866e-05 58549.3980 58549.5236 DMX_0216 
58556.4540 -1.6889315e-04 4.564e-05 58556.4040 58556.5040 DMX_0217 
58566.3684 -1.5506135e-04 4.516e-05 58566.3107 58566.4262 DMX_0218 
58567.4044 -1.0527803e-04 4.347e-05 58567.3416 58567.4672 DMX_0219 
58576.3887 -1.8888637e-04 3.622e-05 58576.3298 58576.4476 DMX_0220 
58584.3238 -2.4063699e-04 3.201e-05 58584.2640 58584.3837 DMX_0221 
58587.3167 -1.6428899e-04 3.766e-05 58587.2587 58587.3747 DMX_0222 
58592.3047 -1.2991268e-04 3.685e-05 58592.2419 58592.3675 DMX_0223 
58598.3265 -1.2840320e-04 4.679e-05 58598.2637 58598.3893 DMX_0224 
58605.3081 -1.1770600e-04 3.628e-05 58605.2496 58605.3665 DMX_0225 
58610.2491 -2.4312672e-04 3.036e-05 58610.1911 58610.3070 DMX_0226 
58613.2907 -1.4038252e-04 4.427e-05 58613.2316 58613.3497 DMX_0227 
58623.2648 -2.1235755e-04 3.522e-05 58623.2061 58623.3234 DMX_0228 
58629.1973 -7.3330224e-05 5.820e-05 58629.1394 58629.2553 DMX_0229 
58630.2504 -1.9358250e-04 3.966e-05 58630.1914 58630.3093 DMX_0230 
58638.1859 -2.2245296e-04 3.856e-05 58638.1268 58638.2450 DMX_0231 
58650.1557 -2.0007690e-04 3.781e-05 58650.1057 58650.2057 DMX_0232 
58651.1373 -2.9513459e-04 3.150e-05 58651.0794 58651.1952 DMX_0233 
58655.1458 -2.6999632e-04 3.530e-05 58655.0867 58655.2049 DMX_0234 
58660.1453 -2.5556574e-04 3.683e-05 58660.0862 58660.2044 DMX_0235 
58671.0833 -2.6228595e-04 3.429e-05 58671.0252 58671.1413 DMX_0236 
58672.1137 -2.3977258e-04 3.779e-05 58672.0637 58672.1637 DMX_0237 
58680.0961 -1.9115661e-04 3.884e-05 58680.0264 58680.1659 DMX_0238 
58691.0471 -2.3667582e-04 3.658e-05 58690.9917 58691.1025 DMX_0239 
58692.0251 -2.0157139e-04 4.682e-05 58691.9675 58692.0828 DMX_0240 
58693.0380 -1.6108073e-04 3.794e-05 58692.9788 58693.0972 DMX_0241 
58700.0307 -2.7128385e-04 3.112e-05 58699.9714 58700.0899 DMX_0242 
58707.0099 -1.8577097e-04 4.058e-05 58706.9507 58707.0690 DMX_0243 
58713.9650 -2.2109296e-04 4.115e-05 58713.9069 58714.0231 DMX_0244 
58714.9752 -3.2738730e-04 3.363e-05 58714.9162 58715.0342 DMX_0245 
58734.9072 -1.7624843e-04 4.035e-05 58734.8492 58734.9652 DMX_0246 
58735.9285 -2.6275712e-04 3.106e-05 58735.8785 58735.9785 DMX_0247 
58740.9031 -1.9174395e-04 3.499e-05 58740.8439 58740.9622 DMX_0248 
58746.8992 -2.4018806e-04 3.412e-05 58746.8341 58746.9642 DMX_0249 
58753.8747 -2.6990649e-04 3.042e-05 58753.8158 58753.9335 DMX_0250 
58762.8725 -1.9224197e-04 3.696e-05 58762.8159 58762.9292 DMX_0251 
58766.8736 -1.4443231e-04 3.923e-05 58766.8144 58766.9328 DMX_0252 
58775.7997 -7.0327282e-05 4.444e-05 58775.7422 58775.8573 DMX_0253 
58776.7998 -1.1460492e-04 4.148e-05 58776.7498 58776.8498 DMX_0254 
58789.7862 -1.7046403e-04 3.504e-05 58789.7268 58789.8456 DMX_0255 
58796.7375 -2.0458590e-04 2.783e-05 58796.6807 58796.7942 DMX_0256 
58798.7655 -1.1591843e-04 3.395e-05 58798.7079 58798.8231 DMX_0257 
58803.7663 -2.0078385e-04 2.859e-05 58803.7094 58803.8232 DMX_0258 
58817.6806 -9.3125635e-05 4.210e-05 58817.6226 58817.7386 DMX_0259 
58825.6560 -9.8919202e-05 3.831e-05 58825.5991 58825.7129 DMX_0260 
58835.6937 -5.2060180e-05 3.408e-05 58835.6366 58835.7508 DMX_0261 
58839.6259 +9.2623153e-05 3.954e-05 58839.5677 58839.6842 DMX_0262 
58841.6482 -1.8857458e-04 3.629e-05 58841.5982 58841.6982 DMX_0263 
58845.6132 -1.6120554e-04 4.258e-05 58845.5546 58845.6719 DMX_0264 
58852.6021 -1.5295179e-04 3.811e-05 58852.5433 58852.6608 DMX_0265 
58881.5526 -1.2206273e-04 4.191e-05 58881.4923 58881.6129 DMX_0266 
58886.4960 -1.5485471e-04 4.074e-05 58886.4351 58886.5570 DMX_0267 
58889.4762 -1.8829041e-04 3.433e-05 58889.4262 58889.5262 DMX_0268 
58895.4840 -9.4648310e-05 4.272e-05 58895.4239 58895.5441 DMX_0269 
58900.4733 -1.4885196e-04 4.865e-05 58900.4185 58900.5282 DMX_0270 
58908.4505 -1.0778489e-04 4.926e-05 58908.3892 58908.5118 DMX_0271 
58910.4371 -1.0705911e-04 4.819e-05 58910.3826 58910.4915 DMX_0272 
58917.4488 -6.3135288e-05 4.494e-05 58917.3913 58917.5064 DMX_0273 
58924.4252 -1.2270657e-03 7.412e-04 58924.3752 58924.4752 DMX_0274 
58940.3495 -1.6361766e-04 5.423e-05 58940.2995 58940.3995 DMX_0275 
58944.3422 -2.0718199e-04 4.004e-05 58944.2834 58944.4010 DMX_0276 
58949.3308 -1.4901541e-04 4.236e-05 58949.2718 58949.3898 DMX_0277 
58950.3279 -2.1427839e-04 3.566e-05 58950.2655 58950.3903 DMX_0278 
58955.3008 -1.9697711e-04 3.609e-05 58955.2441 58955.3574 DMX_0279 
58961.2983 -2.4698108e-04 3.861e-05 58961.2402 58961.3564 DMX_0280 
58973.2637 -2.4330425e-04 3.247e-05 58973.2057 58973.3217 DMX_0281 
58974.2663 -2.3620134e-04 3.288e-05 58974.2090 58974.3237 DMX_0282 
58979.2468 -2.2408692e-04 3.533e-05 58979.1877 58979.3059 DMX_0283 
58987.2170 -2.7381958e-04 3.389e-05 58987.1670 58987.2670 DMX_0284 
58994.2083 -2.8046140e-04 3.385e-05 58994.1583 58994.2583 DMX_0285 
59001.1882 -2.4395422e-04 3.574e-05 59001.1382 59001.2382 DMX_0286 
59008.2066 -2.1680731e-04 3.928e-05 59008.1566 59008.2566 DMX_0287 
59016.1401 -1.9827967e-04 6.888e-05 59016.0817 59016.1986 DMX_0288 
59020.1483 +1.0311534e-04 4.136e-04 59020.0898 59020.2069 DMX_0289 
59026.1512 -2.4379404e-04 3.661e-05 59026.0927 59026.2097 DMX_0290 
59040.0933 -2.2172957e-04 3.994e-05 59040.0433 59040.1433 DMX_0291 
59045.0884 -2.0391063e-04 3.930e-05 59045.0291 59045.1476 DMX_0292 
59050.0651 -1.7899537e-04 4.816e-05 59050.0062 59050.1240 DMX_0293 
59056.0290 -2.2399460e-04 4.254e-05 59055.9710 59056.0870 DMX_0294 
59057.0555 -2.2926933e-04 3.933e-05 59056.9984 59057.1127 DMX_0295 
59068.0008 -2.3465746e-04 3.887e-05 59067.9421 59068.0594 DMX_0296 
59070.9957 -2.0624936e-04 4.451e-05 59070.9367 59071.0547 DMX_0297 
