# Mean DMX value = -8.681356e-05 
# Uncertainty in average DM = 1.48301e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57344.8532 -1.1715481e-04 1.038e-05 57342.7547 57346.9516 DMX_0164 
57356.8876 -1.6088515e-04 4.700e-05 57356.8376 57356.9376 DMX_0165 
57363.8686 -1.9153401e-04 4.533e-05 57363.8186 57363.9186 DMX_0166 
57370.7313 -4.1953642e-05 2.822e-05 57370.6813 57370.7813 DMX_0167 
57375.7441 -2.2392570e-04 3.578e-05 57375.6890 57375.7993 DMX_0168 
57376.8146 -1.0696766e-04 1.821e-05 57376.7593 57376.8700 DMX_0169 
57389.2258 -1.7372429e-04 5.461e-05 57386.7478 57391.7038 DMX_0170 
57396.6611 -7.3668258e-05 3.793e-05 57396.6111 57396.7111 DMX_0171 
57406.1986 -1.2149219e-04 7.974e-06 57405.6321 57406.7651 DMX_0172 
57412.6074 -2.9650121e-04 5.847e-05 57412.5574 57412.6574 DMX_0173 
57419.7414 -1.6137149e-04 3.433e-05 57419.6914 57419.7914 DMX_0174 
57426.7333 -2.9487069e-04 4.312e-05 57426.6833 57426.7833 DMX_0175 
57439.1127 -2.7752530e-04 1.042e-05 57438.6042 57439.6211 DMX_0176 
57447.5032 -1.7876102e-04 7.069e-05 57447.4532 57447.5532 DMX_0177 
57456.5315 -2.5348557e-04 3.939e-05 57454.5259 57458.5371 DMX_0178 
57471.5313 -3.4847405e-04 3.606e-05 57468.4786 57474.5840 DMX_0179 
57485.9505 -3.5623816e-04 2.641e-05 57485.4009 57486.5002 DMX_0180 
57497.8786 -3.5856801e-04 8.621e-06 57495.3403 57500.4170 DMX_0181 
57508.3784 -4.1257442e-04 5.176e-05 57508.3284 57508.4284 DMX_0182 
57519.3767 -4.4025103e-04 8.976e-06 57516.2833 57522.4701 DMX_0183 
57529.3665 -4.6890899e-04 3.802e-05 57529.3165 57529.4165 DMX_0184 
57540.3206 -4.1498914e-04 3.596e-05 57537.3491 57543.2921 DMX_0185 
57549.2419 -3.6751786e-04 5.443e-05 57549.1919 57549.2919 DMX_0186 
57563.7507 -4.5032703e-04 9.319e-06 57563.1942 57564.3073 DMX_0187 
57574.2371 -4.3155631e-04 2.466e-05 57571.2030 57577.2711 DMX_0188 
57589.2048 -4.3623949e-04 1.094e-05 57586.0823 57592.3273 DMX_0189 
57600.2524 -3.1521655e-04 4.777e-05 57600.2024 57600.3024 DMX_0190 
57610.2266 -4.4287077e-04 3.172e-05 57607.1819 57613.2713 DMX_0191 
57621.6356 -4.3485303e-04 9.732e-06 57621.0698 57622.2014 DMX_0192 
57628.1166 -3.9314233e-04 5.539e-05 57628.0666 57628.1666 DMX_0193 
57639.1173 -4.7137344e-04 2.891e-05 57636.0466 57642.1879 DMX_0194 
57650.5179 -4.1072832e-04 1.144e-05 57649.9580 57651.0778 DMX_0195 
57659.5129 -4.5451894e-04 3.168e-05 57657.9426 57661.0832 DMX_0196 
57666.0654 -4.8543089e-04 8.982e-05 57666.0154 57666.1154 DMX_0197 
57679.4049 -4.4565913e-04 9.146e-06 57677.8589 57680.9509 DMX_0198 
57691.8979 -4.3604176e-04 2.945e-05 57691.8479 57691.9479 DMX_0199 
57701.8724 -4.0229782e-04 2.442e-05 57698.7964 57704.9483 DMX_0200 
57709.3832 -3.8136069e-04 1.178e-05 57708.8034 57709.9629 DMX_0201 
57717.9090 -3.9733348e-04 4.288e-05 57717.8590 57717.9590 DMX_0202 
57728.7960 -4.5934630e-04 2.999e-05 57726.8079 57730.7841 DMX_0203 
57741.2616 -1.9517001e-04 8.855e-06 57740.6966 57741.8266 DMX_0204 
57752.2677 -3.2980616e-04 2.166e-05 57749.6709 57754.8646 DMX_0205 
57767.1834 -3.5393212e-04 1.208e-05 57766.6444 57767.7225 DMX_0206 
57773.6184 -4.0890603e-04 3.829e-05 57773.5684 57773.6684 DMX_0207 
57780.7656 -4.0416573e-04 5.439e-05 57780.7156 57780.8156 DMX_0208 
57792.1712 -4.4712593e-04 2.617e-05 57789.6714 57794.6710 DMX_0209 
57804.0412 -4.7239897e-04 9.200e-06 57803.4867 57804.5956 DMX_0210 
57816.0393 -4.7806934e-04 2.767e-05 57813.4743 57818.6042 DMX_0211 
57825.4922 -5.0228705e-04 5.749e-05 57825.4422 57825.5422 DMX_0212 
57839.0045 -4.7263884e-04 8.871e-06 57836.4670 57841.5421 DMX_0213 
57850.5128 -5.2042168e-04 2.377e-05 57847.5043 57853.5214 DMX_0214 
57860.9436 -5.5411452e-04 8.834e-06 57860.3942 57861.4929 DMX_0215 
57869.4711 -5.4187928e-04 3.570e-05 57869.4211 57869.5211 DMX_0216 
57881.4039 -5.6266166e-04 2.002e-05 57879.3181 57883.4897 DMX_0217 
57886.3594 -5.6153572e-04 9.374e-06 57886.3026 57886.4162 DMX_0218 
57899.8457 -5.5231274e-04 3.263e-05 57897.3163 57902.3752 DMX_0219 
57909.2657 -6.0637020e-04 4.886e-05 57909.2157 57909.3157 DMX_0220 
57916.3448 -6.4189791e-04 6.515e-05 57916.2948 57916.3948 DMX_0221 
57927.7635 -5.9132830e-04 9.108e-06 57927.1514 57928.3757 DMX_0222 
57937.2951 -5.8097505e-04 1.354e-04 57937.2451 57937.3451 DMX_0223 
57944.2036 -2.0271868e-03 2.154e-04 57944.1536 57944.2536 DMX_0224 
57957.1526 -6.1453564e-04 8.818e-06 57956.0808 57958.2243 DMX_0225 
57966.6428 -6.1166767e-04 2.622e-05 57964.1291 57969.1566 DMX_0226 
57978.1307 -6.7317060e-04 3.076e-05 57978.0807 57978.1807 DMX_0227 
57985.6168 -6.2665734e-04 1.017e-05 57985.0718 57986.1618 DMX_0228 
57994.5118 -6.1645547e-04 5.042e-05 57991.9624 57997.0612 DMX_0229 
58002.1274 -6.1977141e-04 3.026e-05 58002.0774 58002.1774 DMX_0230 
58011.0233 -5.8533124e-04 1.553e-05 58010.9156 58011.1310 DMX_0231 
58021.0132 -5.8713703e-04 3.156e-05 58017.9014 58024.1249 DMX_0232 
58038.0072 -5.7712442e-04 1.317e-05 58035.0091 58041.0052 DMX_0233 
58054.4248 -5.4956213e-04 2.687e-05 58051.8183 58057.0313 DMX_0234 
58066.3727 -4.8906262e-04 2.962e-05 58063.8803 58068.8652 DMX_0235 
58076.8037 -4.7650087e-04 9.322e-06 58075.7580 58077.8494 DMX_0236 
58091.8973 -4.0469230e-04 3.844e-05 58091.8473 58091.9473 DMX_0237 
58098.8869 -4.2395225e-04 3.319e-05 58098.8369 58098.9369 DMX_0238 
58102.7526 -4.2506685e-04 1.131e-05 58102.6776 58102.8275 DMX_0239 
58103.7414 -4.0759029e-04 2.701e-05 58103.6862 58103.7966 DMX_0240 
58111.7944 -4.1510886e-04 4.754e-05 58111.7444 58111.8444 DMX_0241 
58122.6999 -4.6853462e-04 3.107e-05 58120.6705 58124.7294 DMX_0242 
58134.6494 -4.7184828e-04 3.663e-05 58134.5994 58134.6994 DMX_0243 
58138.7132 -4.7627007e-04 2.405e-05 58138.6578 58138.7685 DMX_0244 
58140.7006 -5.1076087e-04 9.065e-06 58140.6454 58140.7559 DMX_0245 
58150.1686 -5.0939946e-04 2.856e-05 58147.6503 58152.6869 DMX_0246 
58159.6279 -4.9806316e-04 8.260e-06 58159.5109 58159.7449 DMX_0247 
58171.6486 -5.4520143e-04 4.000e-05 58171.5986 58171.6986 DMX_0248 
58181.6037 -5.5571941e-04 1.791e-05 58178.5555 58184.6519 DMX_0249 
58195.0396 -6.1129879e-04 4.670e-05 58192.4728 58197.6064 DMX_0250 
58206.5753 -6.1157392e-04 7.456e-05 58206.5253 58206.6253 DMX_0251 
58222.9670 -5.9278532e-04 1.039e-05 58220.3508 58225.5832 DMX_0252 
58233.4062 -6.4537886e-04 1.089e-04 58233.3562 58233.4562 DMX_0253 
58245.3982 -5.5361737e-04 9.769e-06 58242.2863 58248.5100 DMX_0254 
58254.4438 -6.9000565e-04 3.686e-05 58254.3938 58254.4938 DMX_0255 
58264.4205 -6.3207855e-04 4.068e-05 58261.3619 58267.4790 DMX_0256 
58268.8023 -5.6739586e-04 9.581e-06 58268.2882 58269.3163 DMX_0257 
58278.2341 -4.7712882e-04 3.107e-05 58278.1841 58278.2841 DMX_0258 
58285.2214 -5.9150302e-04 3.573e-05 58285.1714 58285.2714 DMX_0259 
58292.2436 -5.3659520e-04 5.058e-05 58292.1936 58292.2936 DMX_0260 
58304.7381 -6.0118912e-04 9.504e-06 58303.1217 58306.3545 DMX_0261 
58315.1389 -5.6878125e-04 3.253e-05 58315.0889 58315.1889 DMX_0262 
58325.1753 -5.7893833e-04 2.968e-05 58322.0902 58328.2603 DMX_0263 
58333.6707 -5.9508105e-04 9.714e-06 58333.1313 58334.2101 DMX_0264 
58340.0651 -5.8086060e-04 4.398e-05 58340.0151 58340.1151 DMX_0265 
58348.1598 -6.1431294e-04 3.703e-05 58348.1098 58348.2098 DMX_0266 
58355.0563 -6.2078702e-04 3.052e-05 58355.0063 58355.1063 DMX_0267 
58363.5809 -5.8860267e-04 1.078e-05 58362.9947 58364.1671 DMX_0268 
58373.0208 -6.5882859e-04 2.655e-05 58369.9316 58376.1100 DMX_0269 
58387.5083 -5.6748134e-04 3.266e-05 58385.8905 58389.1260 DMX_0270 
58395.4864 -5.8454938e-04 1.897e-05 58394.9105 58396.0624 DMX_0271 
58404.8812 -5.6417461e-04 9.544e-05 58404.8312 58404.9312 DMX_0272 
58411.9099 -5.5550686e-04 4.312e-05 58411.8599 58411.9599 DMX_0273 
58421.8638 -5.7603161e-04 1.137e-05 58419.7982 58423.9293 DMX_0274 
58436.8665 -6.5314348e-04 3.594e-05 58433.8901 58439.8429 DMX_0275 
58453.7895 -5.7940483e-04 9.183e-05 58453.7395 58453.8395 DMX_0276 
58457.7835 -5.3585850e-04 4.703e-05 58457.7335 58457.8335 DMX_0277 
58459.8437 -5.8898955e-04 1.177e-05 58459.7937 58459.8937 DMX_0278 
58466.7431 -5.9550000e-04 4.776e-05 58466.6931 58466.7931 DMX_0279 
58474.8050 -5.4778550e-04 5.585e-05 58474.7550 58474.8550 DMX_0280 
58488.2606 -4.7883952e-04 1.261e-05 58487.7060 58488.8152 DMX_0281 
58495.6287 -4.4944896e-04 3.236e-05 58495.5744 58495.6831 DMX_0282 
58502.7732 -6.2772814e-04 7.403e-05 58502.7232 58502.8232 DMX_0283 
58509.5885 -5.3552845e-04 4.841e-05 58509.5385 58509.6385 DMX_0284 
58514.6986 -5.8297549e-04 3.255e-05 58514.6486 58514.7486 DMX_0285 
58515.5989 -5.8516242e-04 1.577e-05 58515.5489 58515.6489 DMX_0286 
58522.6168 -6.5284809e-04 3.784e-05 58522.5668 58522.6668 DMX_0287 
58541.5817 -5.6783400e-04 1.293e-05 58538.5585 58544.6049 DMX_0288 
58556.5301 -5.9922698e-04 4.500e-05 58553.4549 58559.6053 DMX_0289 
58569.0048 -6.1622070e-04 3.925e-05 58567.3836 58570.6261 DMX_0290 
58579.0034 -5.9883588e-04 1.431e-05 58578.4551 58579.5517 DMX_0291 
58586.5455 -5.9974425e-04 4.102e-05 58586.4955 58586.5955 DMX_0292 
58599.3460 -7.1368791e-04 9.119e-05 58599.2960 58599.3960 DMX_0293 
58609.4356 -5.5896440e-04 1.280e-05 58606.3806 58612.4906 DMX_0294 
58622.4572 -5.7982104e-04 5.087e-05 58622.4072 58622.5072 DMX_0295 
58633.7682 -5.7077180e-04 1.151e-05 58633.2239 58634.3126 DMX_0296 
58643.2530 -5.8244346e-04 3.294e-05 58643.2030 58643.3030 DMX_0297 
58669.7468 -5.6349530e-04 1.369e-05 58669.1825 58670.3112 DMX_0298 
58690.1721 -6.0604993e-04 2.912e-05 58690.1221 58690.2221 DMX_0299 
58697.6599 -5.2895297e-04 1.021e-05 58697.0879 58698.2320 DMX_0300 
58704.1478 -5.0162297e-04 6.702e-05 58704.0978 58704.1978 DMX_0301 
58713.0661 -5.1789972e-04 4.529e-05 58713.0161 58713.1161 DMX_0302 
58720.0144 -5.1806247e-04 4.378e-05 58719.9644 58720.0644 DMX_0303 
58730.0179 -5.7926312e-04 1.440e-05 58727.0039 58733.0320 DMX_0304 
58751.0515 -5.7161894e-04 3.895e-05 58747.9969 58754.1061 DMX_0305 
58761.0069 -1.1180044e-03 2.439e-04 58760.9569 58761.0569 DMX_0306 
58785.8522 -4.7356656e-04 1.045e-05 58782.8493 58788.8551 DMX_0307 
58800.8773 -4.6043577e-04 4.071e-05 58797.7540 58804.0006 DMX_0308 
58809.8870 -4.8503896e-04 1.357e-04 58809.8370 58809.9370 DMX_0309 
58824.3392 -4.2668725e-04 1.227e-05 58823.7897 58824.8886 DMX_0310 
58832.8576 -4.2149304e-04 7.381e-05 58832.8076 58832.9076 DMX_0311 
